cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,tvtot,tvpol,rdtot,rdpol,nwsptot,nwsppol,netuse,ppltrst,pplfair,pplhlp,polintr,polcmpl,poldcs,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,clsprty,prtdgcl,mmbprty,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,freehms,prtyban,scnsenv,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inmdisc,sclact,crmvct,aesfdrk,brghmwr,brghmef,crvctwr,crvctef,trrenyr,trrcnyr,trrprsn,trrtort,health,hlthhmp,rlgblg,rlgdnm,rlgblge,rlgdnme,rlgdgr,rlgatnd,pray,dscrgrp,dscrrce,dscrntn,dscrrlg,dscrlng,dscretn,dscrage,dscrgnd,dscrsex,dscrdsb,dscroth,dscrdk,dscrref,dscrnap,dscrna,ctzcntr,ctzship,ctzshipa,ctzshipb,ctzshipc,brncntr,cntbrth,cntbrtha,cntbrthb,cntbrthc,livecntr,livecnta,lnghoma,lnghom1,lnghomb,lnghom2,blgetmg,facntr,facntn,fbrncnt,fbrncnta,fbrncntb,mocntr,mocntn,mbrncnt,mbrncnta,mbrncntb,gndr,partner,rshpsts,marsts,marital,martlfr,maritala,maritalb,lvghw,lvghwa,lvgoptn,lvgptn,lvgptna,lvgptne,lvgptnea,dvrcdev,dvrcdeva,chldhm,chldhhe,domicil,edulvla,edulvlb,eisced,edufld,eduyrs,pdwrk,edctn,uempla,uempli,dsbld,rtrd,cmsrv,hswrk,dngoth,dngdk,dngref,dngna,mainact,mnactic,crpdwk,pdjobev,pdjobyr,emplrel,emplno,wrkctr,wrkctra,estsz,jbspv,njbspv,wkdcorg,wkdcorga,iorgact,wkhct,wkhtot,nacer1,nacer11,nacer2,tporgwk,iscoco,isco08,wrkac6m,uemp3m,uemp12m,uemp5yr,mbtru,hincsrc,hincsrca,hinctnt,hinctnta,hincfel,brwmny,edulvlpa,edulvlpb,eiscedp,pdwrkp,edctnp,uemplap,uemplip,dsbldp,rtrdp,cmsrvp,hswrkp,dngothp,dngdkp,dngnapp,dngrefp,dngnap,mnactp,crpdwkp,iscocop,isco08p,emprelp,emplnop,jbspvp,njbspvp,wkdcorp,ioactp,wkhtotp,edulvlfa,edulvlfb,eiscedf,emprf14,emplnof,jbspvf,occf14,occf14a,occf14b,edulvlma,edulvlmb,eiscedm,emprm14,emplnom,jbspvm,occm14,occm14a,occm14b,atncrse,fxltph,mbltph,inttph,
FR,ESS1-6e01,1.0,26.11.2014,122789,ESS6e02_1,6,2.1,3545,0.946642238289456,1.42164425178368,2.702677846,7,1,,,,,,5,5,7,2,,,0,3,8,0,0,0,5,1,2,2,2,2,2,2,2,1,2,,10,5,0,0,5,3,10,2,2,,,5,3,4,4,0,0,0,5,4,,2,1,3,,,,,,,,,3,1,1,1,6,66,3,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,2,,2,2,1,3,1,113,1,,10,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1990,2,2,,6,1,1,2,,10,10,44,50,,,46,5,,1120,2,2,6,6,3,3,4,,2,2,,1,113,1,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,1,0,1,2,,,,,7,1,0,1,1,,,,,5,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122790,ESS6e02_1,6,2.1,3546,0.473649489300777,0.363913271837619,2.702677846,4,2,,,,,,3,6,3,1,,,7,4,4,3,2,5,5,1,2,2,2,2,1,2,2,1,2,,5,8,2,2,7,7,8,5,1,,,8,2,2,2,8,7,5,8,6,,3,2,1,,,,,,,,,1,3,1,1,6,66,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,2,66,1,,,,1,,,,,,,1,,1,1,6,1,5,720,7,,20,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,0,,6,1,2,66666,,10,10,50,50,,,81,5,,3432,2,1,2,2,3,2,2,,5,1,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,3,321,3,1,,,,,3,5,720,7,1,,,,,3,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122791,ESS6e02_1,6,2.1,3547,0.947298978601555,0.841968036960132,2.702677846,2,2,,,,,,8,8,5,1,,,6,6,6,6,5,4,1,1,1,2,2,2,2,2,1,2,6,,4,10,5,2,9,2,9,4,1,,,1,1,2,2,8,8,7,10,6,,3,2,1,,,,,,,,,3,2,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,2,66,6,,,,6,,,,,,,2,,2,2,2,1,5,520,5,,17,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,4,2,66666,,7,8,28,40,,,888,4,,3412,2,2,6,6,1,1,1,,6,1,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,3,313,4,1,,,,,4,88,8888,88,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122792,ESS6e02_1,6,2.1,3549,0.473649489300777,0.711315263958382,2.702677846,2,2,,,,,,0,0,10,3,,,0,5,5,5,7,6,10,1,2,2,2,2,1,1,8,2,6,,88,2,5,3,7,4,10,8,5,,,10,4,4,4,7,10,10,10,7,,3,2,1,,,,,,,,,5,1,1,6,6,66,10,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,2,,,,SN,,1979,,FRE,,000,1,2,,,,SN,2,,,,SN,1,2,66,4,,,,4,,,,,,,1,,1,2,1,3,1,113,1,,3,0,0,0,0,1,0,0,0,0,0,0,0,66,5,2,1,1992,1,66666,,1,2,1,5,,10,88,40,40,,,2,4,,6210,2,1,1,1,2,3,4,,1,3,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,0,1,2,,,,,9,1,0,1,2,,,,,9,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122793,ESS6e02_1,6,2.1,3550,0.947298978601555,1.26403148330067,2.702677846,5,4,,,,,,3,5,3,2,,,2,2,0,1,1,4,1,3,2,2,2,2,2,2,2,1,2,,0,0,3,2,6,9,10,4,1,,,4,2,2,2,5,10,7,2,7,,3,2,1,,,,,,,,,2,2,1,6,6,66,10,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,,TN,2,,,,TN,,2000,,ARA,,ITA,8,2,,,,TN,2,,,,TN,1,1,3,6,,,,6,,,,,,,6,,2,2,1,3,1,113,1,,9,0,0,1,0,0,0,0,0,0,0,0,0,66,3,2,1,2012,1,66666,,2,1,1,3,,9,7,35,35,,,43,4,,7112,2,1,2,1,3,4,5,,1,3,,2,213,2,0,0,1,0,0,0,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,1,113,1,2,,,,,9,1,113,1,2,,,,,9,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122794,ESS6e02_1,6,2.1,3553,0.472309549671855,0.949414102160392,2.702677846,7,2,,,,,,6,7,5,1,,,4,8,8,6,6,9,9,2,2,2,2,2,2,1,2,1,2,,0,4,2,3,10,9,10,2,1,,,6,2,2,2,6,4,6,4,7,,3,2,1,,,,,,,,,2,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,2,,,,TN,,1969,,FRE,,000,1,2,,,,TN,2,,,,TN,1,2,66,6,,,,6,,,,,,,1,,2,2,1,1,1,113,1,,11,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,5,2,66666,,7,6,35,35,,,49,4,,8331,2,1,1,2,3,1,1,,5,3,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,113,1,3,,,,,66,1,113,1,1,,,,,5,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122795,ESS6e02_1,6,2.1,3557,0.951046514518631,1.35024440316079,2.702677846,2,1,,,,,,7,7,8,1,,,6,9,7,3,4,9,6,1,2,2,2,1,2,2,2,1,2,,8,9,4,6,7,10,10,5,1,,,9,2,3,4,6,1,2,8,4,,2,1,3,,,,,,,,,2,3,2,66,1,1,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,3,6,,,,6,,,,,,,6,,2,2,2,3,5,610,6,,16,1,1,0,0,0,0,0,0,0,0,0,0,2,2,6,6,6666,1,66666,,2,3,1,3,,7,9,35,60,,,47,4,,4321,2,2,6,6,3,1,1,,2,2,,3,323,4,0,1,0,0,0,0,0,0,0,0,0,0,0,66,1,,4321,1,,,,,,50,3,321,3,1,,,,,6,3,321,3,1,,,,,8,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,122796,ESS6e02_1,6,2.1,3559,1.45156709918286,1.05793727956992,2.702677846,6,5,,,,,,4,5,5,1,,,2,2,10,0,5,0,10,1,2,2,2,2,2,2,1,1,2,,8,5,0,0,10,2,9,1,1,,,4,2,3,4,0,0,0,10,6,,3,2,2,,,,,,,,,1,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,3,6,,,,6,,,,,,,6,,2,1,6,4,3,323,4,,15,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,1,1,6,,10,7,35,35,,,46,4,,1323,2,1,2,2,3,1,1,,7,2,,3,321,3,0,0,0,0,1,0,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,88,8888,88,1,,,,,1,1,113,1,1,,,,,3,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,122797,ESS6e02_1,6,2.1,3560,0.486380563565771,0.363724856476842,2.702677846,7,5,,,,,,2,0,0,2,,,1,1,6,0,0,3,0,1,1,1,2,1,2,2,1,1,3,,5,0,0,0,0,2,4,1,5,,,8,1,4,4,0,0,0,0,3,,1,1,3,,,,,,,,,4,1,1,2,6,66,10,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,4,,,,4,,,,,,,2,,1,2,2,3,5,520,5,,18,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2007,1,66666,,1,3,2,66666,,0,0,40,55,,,1,4,,6111,2,1,1,2,3,3,4,,1,4,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,5,710,7,2,,,,,4,1,113,1,2,,,,,4,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122798,ESS6e02_1,6,2.1,3561,0.483855714147644,0.758283043514502,2.702677846,7,5,,,,,,5,7,5,2,,,5,5,6,3,1,0,4,1,2,2,2,2,2,2,2,2,6,,77,7,5,6,6,6,8,1,1,,,5,2,2,2,6,5,6,7,6,,2,2,3,,,,,,,,,3,1,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,5,,,,5,,,,,,,2,,1,2,1,3,1,113,1,,10,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1981,1,66666,,1,4,2,66666,,6,2,39,39,,,65,4,,4110,2,1,1,2,3,3,4,,77,2,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,113,1,1,,,,,7,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122799,ESS6e02_1,6,2.1,3562,0.486380563565771,0.354485942171276,2.702677846,6,2,,,,,,3,4,3,2,,,4,5,4,3,2,4,5,2,2,2,2,2,1,2,2,1,4,,3,5,2,4,8,5,5,2,1,,,2,1,2,2,6,7,6,7,6,,2,2,2,,,,,,,,,3,3,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,2,,,,TN,1,,,,66,1,2,66,6,,,,6,,,,,,,1,,2,2,1,3,3,321,3,,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,3,2,66666,,3,2,35,35,,,52,4,,8344,2,2,6,6,2,1,1,,2,2,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,3,321,3,1,,,,,7,3,323,4,1,,,,,5,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,122800,ESS6e02_1,6,2.1,3563,0.486380563565771,0.363724856476842,2.702677846,1,1,,,,,,5,5,3,1,,,8,8,8,5,3,6,7,1,1,1,1,2,1,1,2,1,1,,8,7,6,5,5,7,5,4,3,,,8,2,2,2,5,4,4,8,6,,4,1,2,,,,,,,,,1,3,1,1,6,66,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,4,,,,4,,,,,,,2,,1,1,6,3,5,720,7,,26,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,5,1,10,,8,5,35,45,,,86,1,,2212,2,2,6,6,1,1,1,,9,1,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,2,213,2,1,,,,,6,2,213,2,3,,,,,66,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,122801,ESS6e02_1,6,2.1,3568,0.486380563565771,0.354485942171276,2.702677846,5,3,,,,,,6,6,6,2,,,3,3,5,2,2,2,4,1,2,2,2,2,2,2,2,2,6,,77,6,2,1,6,4,5,2,2,,,2,2,2,2,5,7,5,7,6,,3,2,1,,,,,,,,,1,3,2,66,2,66,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,2,,,,IT,,1979,,FRE,,000,2,2,,,,IT,2,,,,MA,1,2,66,6,,,,6,,,,,,,1,,2,1,6,3,3,323,4,,19,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,3,2,66666,,2,5,40,41,,,84,2,,5412,2,1,2,2,1,1,1,,4,3,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,3,321,3,8,,,,,6,3,313,4,1,,,,,3,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,122802,ESS6e02_1,6,2.1,3569,0.486380563565771,0.354485942171276,2.702677846,7,1,,,,,,0,0,0,4,,,0,0,0,0,0,2,5,1,2,2,2,2,2,2,2,2,6,,5,10,0,0,0,5,5,1,3,,,10,3,3,3,10,10,5,0,4,,1,2,4,,,,,,,,,1,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,2,66,6,,,,6,,,,,,,2,,2,2,2,3,3,313,4,,16,0,0,0,0,1,0,0,0,0,0,0,0,66,5,2,1,2000,1,66666,,2,3,2,66666,,0,0,35,35,,,56,4,,5131,2,2,6,6,3,7,8,,3,1,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,0,1,1,,,,,7,3,321,3,2,,,,,1,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122803,ESS6e02_1,6,2.1,3570,0.486380563565771,0.762239906866574,2.702677846,7,2,,,,,,8,3,6,3,,,2,5,9,3,3,5,5,1,2,2,2,2,2,2,2,2,6,,9,2,3,0,5,6,7,2,2,,,6,2,2,2,4,1,5,5,4,,2,2,4,,,,,,,,,3,1,2,66,2,66,2,7,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,4,,,,4,,,,,,,1,,1,2,1,3,1,113,1,,7,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1997,1,66666,,1,1,2,66666,,0,0,35,35,,,14,4,,7531,2,1,2,2,3,3,4,,1,2,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,113,1,4,,,,,66,1,113,1,1,,,,,8,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122804,ESS6e02_1,6,2.1,3572,1.75874598391041,2.49697242355966,2.702677846,3,0,,,,,,7,6,3,3,,,4,5,5,3,2,4,4,1,2,2,2,2,2,2,2,2,6,,2,7,3,5,7,7,7,2,1,,,7,2,2,2,7,7,5,7,7,,2,1,1,,,,,,,,,3,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,2,66,6,,,,6,,,,,,,2,,2,2,2,4,5,520,5,,15,0,0,0,1,0,0,0,0,0,0,0,0,66,4,2,1,2012,1,66666,,2,1,1,1,,8,8,35,50,,,55,4,,5120,2,1,2,1,3,1,1,,6,2,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,3,321,3,1,,,,,9,3,313,4,1,,,,,8,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122805,ESS6e02_1,6,2.1,3573,0.879372991955205,0.649453537461278,2.702677846,7,0,,,,,,2,5,5,3,,,0,0,2,0,0,0,4,1,2,2,2,2,1,2,1,1,3,,5,9,4,3,7,5,8,3,2,,,2,3,3,3,3,0,0,7,5,,3,2,3,,,,,,,,,1,3,1,1,6,66,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,2,66,4,,,,4,,,,,,,2,,1,2,1,4,3,321,3,,10,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,4,1,88888,,7,2,35,888,,,52,3,,9622,2,2,6,6,3,1,1,,5,2,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,113,1,1,,,,,7,1,113,1,1,,,,,8,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,122806,ESS6e02_1,6,2.1,3575,1.75874598391041,1.29890707492255,2.702677846,6,2,,,,,,3,4,3,2,,,1,1,3,1,1,2,0,2,2,2,2,2,2,2,2,2,6,,0,3,1,3,3,5,5,1,1,,,2,2,2,3,5,5,5,7,6,,3,2,2,,,,,,,,,3,3,2,66,2,66,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,1,,1,2,1,4,3,321,3,,6,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2003,1,66666,,1,5,1,30,,0,0,35,32,,,7,2,,9112,2,2,6,6,3,3,4,,3,2,,3,323,4,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,3123,1,,,,,,35,1,113,1,1,,,,,8,1,113,1,1,,,,,8,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122807,ESS6e02_1,6,2.1,3577,1.75874598391041,2.75624988799125,2.702677846,3,2,,,,,,5,7,6,3,,,3,3,3,3,1,0,2,1,2,2,1,2,2,2,1,2,6,,9,9,3,2,4,5,8,1,1,,,1,3,3,3,7,6,4,6,7,,5,1,3,,,,,,,,,3,2,1,1,6,66,8,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,6,,,,6,,,,,,,2,,2,2,2,5,2,213,2,,14,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2008,1,66666,,1,5,1,60,,10,6,40,45,,,49,4,,4323,2,2,6,6,2,3,4,,2,3,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,0,1,1,,,,,8,1,0,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122808,ESS6e02_1,6,2.1,3579,1.75874598391041,1.73243604619808,2.702677846,3,2,,,,,,6,7,5,2,,,7,8,8,4,4,5,5,1,2,2,2,2,2,2,2,1,3,,10,8,5,6,6,7,8,2,2,,,8,2,2,2,9,8,7,8,4,,3,2,3,,,,,,,,,1,3,2,66,2,66,4,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,1,3,6,,,,6,,,,,,,6,,2,1,6,4,5,520,5,,16,0,0,0,0,0,0,0,1,0,0,0,0,66,8,2,1,2012,1,66666,,2,1,2,66666,,7,8,35,35,,,47,4,,3213,2,2,6,6,3,1,1,,3,2,,3,321,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,8341,1,,,,,,40,5,610,6,1,,,,,6,1,113,1,1,,,,,4,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122809,ESS6e02_1,6,2.1,3580,1.75874598391041,1.29890707492255,2.702677846,2,1,,,,,,4,5,6,3,,,3,5,5,4,6,5,6,1,1,1,2,2,2,2,1,2,6,,5,8,4,6,5,6,7,2,2,,,2,2,2,4,7,8,5,6,3,,2,1,3,,,,,,,,,2,3,1,1,6,66,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,1,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,2,,2,2,2,5,4,421,5,,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,3,2,66666,,6,3,35,36,,,1,4,,6330,2,2,6,6,3,1,1,,2,2,,55,5555,55,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,9112,1,,,,,,30,1,113,1,2,,,,,9,1,0,1,8,,,,,9,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,122810,ESS6e02_1,6,2.1,3581,1.75874598391041,1.28181669524563,2.702677846,5,2,,,,,,5,8,8,2,,,2,2,2,1,2,1,5,1,2,2,2,2,2,2,2,1,3,,7,8,2,2,2,4,8,5,2,,,8,1,1,1,5,4,5,8,6,,3,1,2,,,,,,,,,2,3,1,1,6,66,8,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,1,,2,1,6,3,3,323,4,,16,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,1,1,1,,10,8,35,42,,,29,4,,3117,2,1,1,1,3,1,1,,6,2,,3,313,4,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,5311,1,,,,,,35,3,321,3,1,,,,,5,5,520,5,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122811,ESS6e02_1,6,2.1,3585,1.75874598391041,1.73243604619808,2.702677846,7,7,,,,,,3,5,5,2,,,1,1,2,0,0,2,2,3,2,2,2,2,2,2,2,1,3,,10,5,2,1,3,2,3,1,2,,,5,2,2,2,5,4,1,8,6,,3,1,2,,,,,,,,,1,3,2,66,1,1,0,7,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,1,2,66,,,,2,,,,,,,1,,2,1,6,4,5,520,5,,16,0,0,0,0,0,0,0,1,0,0,0,0,66,8,2,1,2012,1,66666,,2,2,2,66666,,8,0,35,39,,,85,2,,3343,2,1,1,1,3,1,1,,6,1,,5,710,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,2412,1,,,,,,50,88,8888,88,1,,,,,5,3,321,3,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122812,ESS6e02_1,6,2.1,3589,0.879372991955205,1.3206209368936,2.702677846,7,2,,,,,,6,5,5,2,,,6,4,7,6,5,7,6,1,2,2,2,2,2,2,2,1,2,,10,9,7,5,5,6,8,2,1,,,5,2,3,2,6,5,7,7,7,,3,2,2,,,,,,,,,3,3,1,1,6,66,7,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,2,66,5,,,,5,,,,,,,2,,2,2,1,3,1,113,1,,5,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2001,1,66666,,1,2,2,66666,,5,4,40,43,,,84,1,,5151,2,2,6,6,3,3,4,,3,2,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,88,8888,88,1,,,,,8,55,5555,55,9,,,,,99,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122813,ESS6e02_1,6,2.1,3591,0.879372991955205,0.640908347622817,2.702677846,7,5,,,,,,4,5,4,3,,,6,8,8,1,1,6,4,1,2,2,2,2,2,2,2,2,6,,2,6,4,3,5,7,7,2,2,,,6,2,2,2,5,7,5,8,7,,3,2,2,,,,,,,,,2,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,2,66,6,,,,6,,,,,,,2,,2,2,2,4,3,321,3,,11,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,2,1,3,,6,5,35,35,,,11,3,,9321,2,1,2,2,3,1,1,,2,3,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,88,8888,88,1,,,,,2,88,8888,88,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122814,ESS6e02_1,6,2.1,3595,1.75874598391041,1.31522449283072,2.702677846,2,1,,,,,,5,6,3,2,,,5,7,7,5,5,5,7,1,2,2,2,2,2,2,1,2,6,,7,8,4,2,4,6,7,4,1,,,10,2,3,2,5,8,5,8,6,,4,1,3,,,,,,,,,2,3,1,1,6,66,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,1,1,66,,,,1,,,,,,,2,,1,2,1,5,5,520,5,,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,3,,6,2,1,5,,10,10,50,60,,,1,5,,6111,2,2,6,6,3,2,3,,8,1,,5,720,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,3341,1,,,,,,50,3,313,4,2,,,,,6,5,520,5,2,,,,,3,1,,,,
